Date,Time,Device Number,Hotel Guest?,AP?,On Property?,Which resort?,Meal Plan?,# Trips,Within past 5 years,Country of Residence,People in group,Relationship,Person 1 gender,person 1 age,person 2 gender,person 2 age,person 3 gender,person 3 age,person 4 gender,person 4 age,person 5 gender,person 5 age,Thrill Rides,Non-Thrill Rides,Indoor Shows,Parades and Fireworks,Meeting Characters,Overall Atmosphere,Plan for the day?,Dining reservations?,Must See attractions?,List,"Wait for ""must see""",Wait for others,
4/27/2011,9:50:00,43,Y-4/28,N,Y,Newport,N,5+,Y,France,3,Family,F,41,M,37,F,6,,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,10:25:00,44,,N,N,,,'2-4,N,France,4,Family,F,35,M,39,F,8,M,6,,,Thrill rides,Non-thrill rides,Indoor shows,,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,9:15:00,47,,N,Y,Sequoia,Y,5+,Y,France,4,Family,F,44,F,12,M,10,M,10,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Definitely,N,Y,Crush's Coaster,30,30,
4/27/2011,,51,,N,N,,,'2-4,Y,France,3,Family,M,28,F,35,F,10,,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,,Overall atmosphere,None,N,N,,,45,
4/27/2011,11:30:00,52,,N,N,,,1,,Germany,4,Family,F,45,M,45,F,14,M,16,,,Thrill rides,Non-thrill rides,Indoor shows,,,,Not really,N,,,,,
4/27/2011,10:40:00,53,Y-?,N,Y,Santa Fe,N,5+,Y,France,4,Family,M,38,F,36,F,16,M,7,,,,Non-thrill rides,,Parades and fireworks,,,Somewhat,N,,,,,
4/27/2011,12:30:00,54,,N,N,,,'2-4,N,France,5,Family,M,39,F,38,M,10,M,6,M,6,Thrill rides,,,,Meeting characters,,somewhat,N,,,,,
4/27/2011,10:20:00,55,,Y,N,,,'2-4,Y,France,3,Family,M,32,F,22,F,3,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,N,,,,
4/27/2011,10:30:00,56,,N,N,,,1,,Greece,8,Family,,,,,,,,,,,,,,,,Overall atmosphere,None,N,,,,,
4/27/2011,11:15:00,57,,Y,N,,,'2-4,Y,France,3,Family,,,,,,,,,,,Thrill rides,,,Parades and fireworks,Meeting characters,,somewhat,N,,,,,
4/27/2011,9:39:00,58,,N,N,,,5+,Y,France,3,Family,F,40,M,4,F,8,,,,,,Non-thrill rides,Indoor shows,,,Overall atmosphere,Somewhat,N,N,,10,10,
4/27/2011,10:55:00,59,,N,N,,,1,Y,France,5,Family,F,31,M,32,F,32,M,34,,,,,Indoor shows,Parades and fireworks,,,Somewhat,N,N,,,,
4/27/2011,9:30:00,61,Y-4/29,N,Y,Sequoia,N,'2-4,N,Netherlands,4,Family,M,38,F,43,M,6,F,0,,,Thrill rides,Non-thrill rides,Indoor shows,,,,Not really,N,N,,30,15,
4/27/2011,,63,,N,N,,,'2-4,Y,France,5,Family,F,46,M,46,F,18,F,13,F,5,,,,,,Overall atmosphere,None,Y,,,,,
4/27/2011,11:40:00,66,,N,Y,Santa Fe,Y,1,,Ireland,4,Family,M,34,F,33,M,7,F,4,,,Thrill rides,,,Parades and fireworks,,Overall atmosphere,Somewhat,N,Y,Parades,20,30,
4/27/2011,9:15:00,67,,N,Y,Davy Crockett,Y,'2-4,N,France,5,Family,F,54,F,29,M,26,M,5,M,4,,Non-thrill rides,,,Meeting characters,Overall atmosphere,Somewhat,N,N,,20,20,
4/27/2011,9:55:00,68,,Y,N,,,5+,Y,France,5,Friends,F,38,F,26,F,16,M,18,F,16,Thrill rides,,Indoor shows,,Meeting characters,,Somewhat,N,,,,,
4/27/2011,9:45:00,69,,N,N,,,'2-4,N,France,4,Family,M,50,F,48,M,16,F,14,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,Y,,60,60,
4/27/2011,,73,,N,N,,,'2-4,Y,France,5,Family,,,,,,,,,,,Thrill rides,Non-thrill rides,Indoor shows,,,Overall atmosphere,Somewhat,N,Y,,45,30,
4/27/2011,9:27:00,74,,N,Y,New York,N,1,,Australia,4,Family,M,49,F,46,F,11,M,7,,,Thrill rides,Non-thrill rides,Indoor shows,,Meeting characters,Overall atmosphere,Somewhat,N,Y,Space Mountain,30,50,
4/27/2011,,75,,N,N,,,1,,UK,2,Couple,M,25,F,21,,,,,,,,,,,,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,11:20:00,76,,N,N,,,1,,France,4,Family,F,34,F,34,M,41,F,4,,,,Non-thrill rides,,,,,None,N,N,,,30,
4/27/2011,11:35:00,77,,Y,N,,,5+,Y,France,3,Family,F,30,M,30,M,6,,,,,Thrill rides,,,,,Overall atmosphere,Not really,N,N,,75,10,
4/27/2011,9:48:00,78,,N,Y,,,'2-4,N,France,3,Family,F,47,F,16,F,19,,,,,Thrill rides,,,,,,Not really,N,N,,60,30,
4/27/2011,10:03:00,79,,Y,N,,,5+,Y,France,4,FAmily,F,47,F,26,F,17,M,16,,,Thrill rides,Non-thrill rides,Indoor shows,,,Overall atmosphere,None,N,Y,Space Mountain,30,30,
4/27/2011,,80,,N,Y,Newport,N,'2-4,Y,France,4,FAmily,M,41,F,40,M,14,F,7,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/27/2011,9:28:00,82,Y-?,N,Y,Newport,N,5+,Y,France,2,Couple,,,,,,,,,,,Thrill rides,Non-thrill rides,,,Meeting characters,,Somewhat,N,N,,35,35,
4/27/2011,10:13:00,84,Y-4/28,Y,Y,Camping,N,5+,Y,France,4,Family,M,39,F,38,M,8,M,6,,,Thrill rides,,,,,Overall atmosphere,Not really,N,Y,"Indiana Jones, Peter Pan",60,40,
4/27/2011,,85,,N,N,,,1,,Spain,4,Family,M,47,F,16,F,13,M,10,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,9:30:00,86,,N,Y,Newport,N,1,,Switzerland,4,Family,,,,,,,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,N,,30,30,
4/27/2011,9:32:00,87,Y-4/28,N,Y,Santa Fe,Y,'2-4,,France,4,Family,F,34,F,31,F,8,F,7,,,Thrill rides,,,,,,None,N,Y,Tower of Terror,30,30,
4/27/2011,11:24:00,89,,N,Y,Davy Crockett,N,'2-4,Y,France,5,Family,F,45,M,46,F,14,M,12,,,Thrill rides,,,,Meeting characters,Overall atmosphere,None,N,Y,Space Mountain,10,10,
4/27/2011,11:50:00,91,,N,Y,Cheyenne,Y,'2-4,Y,Spain,11,Family,,,,,,,,,,,Thrill rides,,,,,,Somewhat,Y,,,,,
4/27/2011,11:25:00,95,,N,Y,Santa Fe,Y,'2-4,Y,France,4,Family,M,39,F,37,F,4,M,3,,,Thrill rides,Non-thrill rides,,,Meeting characters,,Not really,Y,Y,Space Mountain,30,30,
4/27/2011,11:35:00,96,,N,Y,Newport,N,5+,,France,4,Family,M,41,F,40,M,6,M,10,,,,,Indoor shows,,Meeting characters,,Not really,Y,N,,,40,
4/27/2011,,98,,Y,N,,,'2-4,Y,France,5,Family,M,43,F,37,M,62,F,56,,,Thrill rides,,Indoor shows,,meeting characters,,Definitely,N,Y,Thunder Mountain,30,30,
4/27/2011,10:00:00,99,,N,Y,Santa Fe,N,5+,Y,UK,14,Family,,,,,,,,,,,,,,Parades and fireworks,,,Somewhat,Y,Y,Parade,60,60,
4/27/2011,11:27:00,101,,Y,N,,,5+,Y,France,5,Friends,F,30,M,30,F,29,F,4,M,3,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,N,,30,30,
4/27/2011,11:00:00,102,,N,N,,,5+,Y,France,5,Family,F,27,M,17,M,27,F,44,,,Thrill rides,,Indoor shows,,,,Not really,N,Y,Space Mountain,60,20,
4/27/2011,10:10:00,105,,N,N,,,'2-4,Y,Australia,4,Family,F,49,F,44,M,14,M,11,,,Thrill rides,,,,,,Somewhat,N,N,,60,60,
4/27/2011,12:50:00,106,,N,Y,Sequoia,N,'2-4,Y,UK,2,Couple,M,24,F,23,,,,,,,Thrill rides,,,,Meeting characters,,Somewhat,N,N,,,20,
4/27/2011,9:45:00,107,,N,N,,,'2-4,N,Germany,4,Family,M,62,F,41,M,11,M,6,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,,,Not really,N,N,,30,20,
4/27/2011,9:30:00,108,Y-4/29,N,Y,Santa Fe,N,1,,UK,4,Family,F,56,F,28,M,7,F,6,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,Y,Pirates,30,30,
4/27/2011,9:54:00,109,Y-4/29,N,Y,Cheyenne,Y,1,,Spain,5,Family,M,47,F,42,F,11,F,10,M,8,Thrill rides,,,Parades and fireworks,,Overall atmosphere,Not really,Y,,,,,
4/27/2011,10:21:00,110,,N,N,,,'2-4,N,France,4,Family,F,45,M,49,M,16,F,7,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Somewhat,N,Y,Space Mountain,60,60,
4/27/2011,9:55:00,111,,N,N,,,1,,France,15,Other,,,,,,,,,,,Thrill rides,,,,Meeting characters,Overall atmosphere,None,Y,Y,Space Mountain,60,30,
4/27/2011,,112,Y-4/28,N,Y,Sequoia,N,'2-4,N,France,5,Family,M,36,F,40,M,5,M,7,F,66,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,Y,,,,
4/27/2011,11:45:00,113,,N,N,,,1,,France,3,Family,F,34,M,34,F,4,,,,,,Non-thrill rides,,,,Overall atmosphere,None,N,N,,,30,
4/27/2011,12:00:00,114,,N,Y,Cheyenne,Y,1,,Spain,4,Family,F,49,M,54,M,12,F,8,,,Thrill rides,Non-thrill rides,,Parades and fireworks,,Overall atmosphere,None,Y,,,,,
4/27/2011,,118,,N,Y,Newport,Y,1,,France,4,Family,F,45,M,45,F,15,F,10,,,Thrill rides,Non-thrill rides,,,,,Somewhat,Y,Y,"Flying carpets, Crush's coaster",30,40,
4/27/2011,11:00:00,119,,Y,N,,,'2-4,,UK,5,Family,F,26,M,31,M,50,F,51,M,2,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,Y,Cars,40,40,
4/27/2011,10:45:00,121,,N,N,,,'2-4,N,France,4,Family,F,33,M,34,M,7,M,3,,,,Non-thrill rides,,,Meeting characters,Overall atmosphere,Somewhat,N,N,,,45,
4/27/2011,11:11:00,124,,Y,N,,,'2-4,Y,France,2,Family,F,34,M,33,,,,,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,,125,Y-4/28,Y,Y,Santa Fe,N,1,Y,UK,5,Family,F,54,F,46,F,38,M,4,M,2,Thrill rides,,Indoor shows,Parades and fireworks,,,Somewhat,N,,,,,
4/27/2011,,129,,,N,,,1,,UK,4,Family,,,,,,,,,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,,Not really,N,,,,,
4/27/2011,9:43:00,131,Y-4/28,N,Y,Sequoia,N,'2-4,Y,Germany,4,Family,F,45,F,24,F,6,M,16,,,Thrill rides,,Indoor shows,Parades and fireworks,,,Not really,N,,,,,
4/27/2011,11:30:00,132,,N,Y,Santa Fe,Y,'2-4,Y,France,5,Family,F,38,M,41,M,12,M,12,F,4,Thrill rides,,,,,Overall atmosphere,Not really,N,Y,Space Mountain,60,30,
4/27/2011,9:52:00,134,,Y,N,,,5+,Y,France,5,Family,F,39,M,68,F,65,M,13,F,11,Thrill rides,,Indoor shows,Parades and fireworks,,Overall atmosphere,None,N,Y,Buzz Lightyear,60,20,
4/27/2011,9:45:00,135,,,N,,,1,,Germany,5,Family,F,35,M,37,M,16,M,11,M,11,,Non-thrill rides,,,Meeting characters,Overall atmosphere,None,N,,,,,
4/27/2011,10:25:00,136,,N,Y,Cheyenne,Y,1,,France,4,Family,M,39,F,38,F,7,M,4,,,,,,Parades and fireworks,Meeting characters,,Somewhat,N,Y,Cars,60,60,
4/27/2011,10:05:00,138,,Y,N,,,'2-4,Y,France,5,Family,,,,,,,,,,,Thrill rides,,Indoor shows,,Meeting characters,Overall atmosphere,None,N,,,,,
4/27/2011,10:00:00,139,,N,Y,Santa Fe,N,'2-4,Y,UK,5,Family,F,23,F,19,M,17,M,14,M,45,Thrill rides,,Indoor shows,Parades and fireworks,,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,10:30:00,140,REPEAT,N,N,,,'2-4,N,Netherlands,4,Family,M,43,F,40,M,11,M,9,,,Thrill rides,non-thrill rides,,Parades and fireworks,,,Somewhat,N,,,,,
4/27/2011,9:40:00,141,,N,Y,,,'2-4,Y,UK,5,Family,M,29,F,38,F,15,M,13,M,6,Thrill rides,,Indoor shows,,Meeting characters,,somewhat,Y,Y,,30,45,
4/27/2011,,142,,N,N,,,1,N,France,4,Friends,F,30,M,30,F,30,M,29,,,Thrill rides,,,,,,Somewhat,N,Y,Thunder Mountain,15,10,
4/27/2011,9:50:00,143,,N,Y,Santa Fe,N,'2-4,Y,Germany,3,Friends,,,,,,,,,,,Thrill rides,,Indoor shows,Parades and fireworks,,Overall atmosphere,Definitely,Y,,,,,
4/27/2011,10:35:00,144,,N,Y,Cheyenne,Y,'2-4,Y,France,5,Family,F,32,M,40,M,13,M,10,,,Thrill rides,,Indoor shows,,,Overall atmosphere,Definitely,Y,Y,Space Mountain,40,20,
4/27/2011,10:43:00,145,,N,Y,,,1,Y,UK,3,Family,M,32,F,23,M,3,,,,,Thrill rides,Non-thrill rides,,,,,None,Y,N,,40,40,
4/27/2011,11:40:00,146,,N,Y,Disneyland,Y,'2-4,N,Switzerland,4,Family,F,34,M,39,F,2,F,4,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,Y,"Pirates, Peter Pan, Buzz Lightyear",30,15,
4/27/2011,,148,,N,Y,New York,N,'2-4,Y,France,4,Family,,,,38,F,3,M,11,,,,,,Parades and fireworks,Meeting characters,,Not really,N,Y,Space Mountain,20,20,
4/27/2011,11:29:00,153,,N,Y,Sequoia,N,1,,Switzerland,4,Family,M,33,F,37,F,5,F,3,,,,,,,Meeting characters,Overall atmosphere,Not really,N,Y,,15,15,
4/27/2011,10:00:00,154,,N,Y,,,5+,Y,France,4,Family,M,46,F,44,F,20,M,15,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,Y,"Buzz, Space Mountain",,,
4/27/2011,9:45:00,155,,Y,N,,,'2-4,Y,France,4,FAmily,F,26,F,29,M,5,M,2,,,,,,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,Y,,15,10,
4/27/2011,10:00:00,157,,N,N,,,'2-4,N,France,5,Family,F,38,F,37,F,7,,,,,,,Indoor shows,Parades and fireworks,Meeting characters,,Somewhat,N,,,,50,
4/27/2011,10:00:00,159,,N,N,,,'2-4,Y,France,2,Couple,F,20,M,25,,,,,,,Thrill rides,Non-thrill rides,,,Meeting characters,Overall atmosphere,None,N,N,,15,10,
4/27/2011,10:45:00,160,,N,Y,Cheyenne,Y,'2-4,Y,France,4,FAmily,,,,,,,,,,,thrill rides,Non-thrill rides,,Parades and fireworks,,,Somewhat,N,,,,,
4/27/2011,10:15:00,161,,N,N,,,'2-4,Y,France,5,Family,M,33,F,32,F,30,M,7,F,4,thrill rides,,,,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/27/2011,12:00:00,162,,N,Y,Davy Crockett,Y,1,,France,4,Family,M,44,F,37,M,10,M,8,M,5,thrill rides,Non-thrill rides,,,,Overall atmosphere,Not really,Y,Y,Star Tours,30,40,
4/27/2011,9:45:00,163,,N,N,,,'2-4,N,,4,Family,M,42,F,41,M,14,F,14,,,,,Indoor shows,,,,Definitely,N,,,,,
4/27/2011,10:17:00,165,,N,N,,,1,,Finland,5,FAmily,F,37,M,41,F,7,M,2,F,32,Thrill rides,Non-thrill rides,,Parades and fireworks,,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,10:05:00,166,,N,Y,Cheyenne,N,'2-4,N,Germany,3,FAmily,F,40,M,40,F,6,,,,,Thrill rides,,,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/27/2011,9:52:00,168,,Y,,,,5+,Y,France,4,FAmily,M,30,F,34,M,5,F,2,,,,Non-thrill rides,Indoor shows,Parades and fireworks,,Overall atmosphere,Not really,N,Y,"Small World, Buzz",30,45,
4/27/2011,10:30:00,169,,N,N,,,'2-4,,France,5,Family,,,,,,,,,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Not really,Y,N,,60,45,
4/27/2011,,171,,N,N,,,'2-4,Y,France,4,Family,M,40,F,38,F,10,M,6,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,N,,30,30,
4/27/2011,11:20:00,177,,N,N,,,'2-4,Y,France,5,Family,M,36,F,36,F,4,M,6,M,8,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,N,,30,30,
4/27/2011,10:00:00,178,,N,N,,,5+,,Netherlands,5,,,,,,,,,,,,Thrill rides,,,,,,Not really,N,N,,30,45,
4/27/2011,,180,,N,Y,Santa Fe,N,'2-4,Y,France,2,Couple,F,20,M,20,,,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,Y,"Space Mountain, Rockin' Rollercoaster",40,30,
4/27/2011,9:20:00,182,Y-4/28,N,Y,Santa Fe,Y,'2-4,Y,France,3,Family,M,38,F,11,M,15,,,,,Thrill rides,Non-thrill rides,Indoor shows,,,,None,N,N,,30,30,
4/27/2011,10:00:00,185,,N,Y,Newport,N,5+,Y,Ireland,5,FAmily,M,37,F,39,F,12,M,8,F,4,Thrill rides,,,Parades and fireworks,Meeting characters,Overall atmosphere,somewhat,N,N,,20,10,
4/27/2011,9:30:00,188,,N,N,,,'2-4,Y,Netherlands,3,FAmily,F,40,F,47,F,10,,,,,Thrill rides,Non-thrill rides,Indoor shows,,Meeting characters,,Somewhat,N,,,,,
4/27/2011,11:15:00,189,,N,Y,Disneyland,N,1,,France,5,FAmily,F,38,M,40,F,25,F,7,F,2,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,N,,30,30,
4/27/2011,10:00:00,190,,N,Y,Santa Fe,Y,5+,N,Italy,5,FAmily,,,,,,,,,,,,,,Parades and fireworks,,,None,Y,Y,,70,70,
4/27/2011,10:20:00,191,,N,N,,,1,,France,4,Family,M,43,F,40,F,11,F,11,,,Thrill rides,,,,,,None,N,,,,,
4/27/2011,10:24:00,193,,N,N,,,1,,UK,3,Family,F,30,M,41,M,3,,,,,,,,,Meeting characaters,,Not really,N,,,,,
4/27/2011,10:35:00,194,,N,Y,Cheyenne,N,'2-4,N,Spain,3,Family,F,44,F,17,F,11,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characaters,Overall atmosphere,Not really,N,,,,,
4/27/2011,11:40:00,196,Y-4/30,N,Y,Magic Circus,N,1,,UK,4,Family,F,39,F,39,M,10,M,4,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,,OVerall atmosphere,Not really,N,N,,,,
4/27/2011,11:14:00,197,,N,N,,,1,,UK,3,Family,F,32,M,32,M,1,,,,,,,,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,10:30:00,202,,N,,,,1,,Germany,4,Family,,,,,,,,,,,,Non-thrill rides,,,,,Not really,N,,,,,
4/27/2011,11:15:00,203,,N,N,,,'2-4,Y,Spain,2,FAmily,F,46,F,9,,,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Definitely,N,,,,,
4/27/2011,11:55:00,205,,N,N,,,'2-4,N,France,4,FAmily,M,35,F,35,M,6,M,2,,,,Non-thrill rides,,Parades and fireworks,,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,9:30:00,207,,N,N,,,'2-4,N,France,7,FAmily,,,,,,,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,N,,,30,
4/27/2011,9:30:00,208,,N,N,,,1,,Finland,2,Family,F,41,F,9,,,,,,,Thrill rides,,Indoor shows,,Meeting characters,Overall atmosphere,None,N,,,,,
4/27/2011,11:20:00,209,,N,N,,,'2-4,N,Switzerland,4,Family,M,46,F,38,F,11,F,8,,,Thrill rides,,,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/27/2011,11:30:00,211,,N,Y,Davy Crockett,N,1,,France,4,Family,M,29,F,28,M,8,M,4,,,,Non-thrill rides,,,,Overall atmosphere,Somewhat,N,,,,,
4/27/2011,10:00:00,213,,N,N,,,'2-4,N,Netherlands,4,Family,F,39,M,40,F,6,M,9,,,,,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,Y,Parade,15,15,
4/27/2011,10:30:00,214,,N,Y,Santa Fe,Y,5+,Y,Italy,5,Family,,,,,,,,,,,,,Indoor shows,,,,Somewhat,N,,,,,
4/27/2011,10:11:00,215,,Y,N,,,5+,Y,Germany,3,Family,M,42,F,28,M,8,,,,,,,Indoor shows,PArades and fireworks,Meeting characters,Overall atmosphere,Definitely,N,,,,,
4/27/2011,11:10:00,217,,N,Y,Newport,N,'2-4,N,Italy,6,Family,F,63,M,69,F,40,M,42,F,8,,Non-thrill rides,,PArades and fireworks,Meeting characters,,Somewhat,N,N,,,,
4/27/2011,11:31:00,218,,N,Y,Santa Fe,N,5+,,France,2,Couple,M,45,F,40,,,,,,,,Non-thrill rides,Indoor shows,,,Overall atmosphere,None,N,,,,,
4/27/2011,9:45:00,220,,Y,N,,,'2-4,,USA,5,Family,M,43,F,38,M,9,F,6,F,2,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,,OVerall atmosphere,Not really,Y,,,,,
4/27/2011,10:20:00,222,,N,N,,,1,,Switzerland,4,Family,F,34,M,34,F,2,M,5,,,,,,,Meeting characters,,Not really,N,,,,20,
4/27/2011,10:00:00,224,Y-4/28,N,Y,Newport,N,'2-4,Y,France,4,Family,F,32,M,28,M,6,M,7,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,N,,20,20,
4/27/2011,11:15:00,225,,N,Y,Santa Fe,Y,'2-4,N,Spain,5,Friends,F,17,F,17,M,20,F,18,M,17,Thrill rides,,,,Meeting characters,,Somewhat,N,,,,,
4/27/2011,11:30:00,227,,N,N,,,'2-4,,France,4,Family,M,48,F,38,M,13,M,10,,,Thrill rides,,,,Meeting characters,Overall atmosphere,Somewhat,N,Y,Space Mountain,30,20,
4/27/2011,10:30:00,228,,N,N,,,'2-4,N,France,4,Family,M,41,F,42,M,9,M,12,,,Thrill rides,Non-thrill rides,Indoor shows,,,,Somewhat,N,N,,30,30,
4/27/2011,10:15:00,229,,N,N,,,'2-4,N,France,5,Family,M,42,F,43,M,17,F,12,M,6,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,,,Definitely,N,,,,,
4/27/2011,9:40:00,230,,N,N,,,5+,Y,UK,4,Family,M,42,F,38,M,7,M,4,,,,,,,,Overall atmosphere,Not really,N,N,,45,30,
4/27/2011,10:16:00,232,,Y,N,,,1,,France,3,Family,F,21,F,26,M,15,,,,,Thrill rides,Non-thrill rides,,,,,Not really,N,Y,Crush's Coaster,60,30,
4/27/2011,10:15:00,234,,N,Y,Cheyenne,Y,'2-4,N,France,4,Family,F,7,F,46,F,10,M,7,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,,,15,15,
4/27/2011,12:00:00,235,,Y,N,,,5+,Y,France,6,Family,,,,,,,,,,,Thrill rides,,Indoor shows,Parades and fireworks,,,Somewhat,N,N,,20,20,
4/27/2011,9:30:00,236,,Y,N,,,5+,Y,France,4,Family,F,30,M,37,F,3,M,3,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,Y,,45,45,
4/27/2011,10:14:00,238,,N,N,,,1,,,4,Family,,,,,,,,,,,,Non-thrill rides,Indoor shows,,,,Not really,N,N,,,,
